site_id,gene_id,distance_to_TSS,distance_direction,estimate_intercept,estimate_carers3plus,p_adj_global_(Intercept),p_adj_global_carers3plus,p_adj_by_term_(Intercept),p_adj_byterm_carers3plus,p_carers2,p_carers3,delta_beta,delta_percent,chr,start,end,annotation
VYZT01029932.1_20538,POSRUF_R11649,-2724,upstream,-0.0592232762240036,-1.54325467886929,0.982476421560111,3.29407866888692e-28,0.950161965926672,2.77708352339039e-28,0.485198506916478,0.167635571342292,-0.317562935574186,-31.7562935574186,VYZT01029932.1,20538,20538,upstream10k
VYZT01029942.1_757,,,,0.420645139181559,1.75451262802947,0.631319717418202,2.37748109520115e-13,0.363354397264671,2.51933533139243e-13,0.603637615693628,0.897996383017995,0.294358767324367,29.4358767324367,VYZT01029942.1,757,757,intergenic
VYZT01029956.1_60434,Dhrs3,37886,downstream,3.43859847305103,-2.53931522149286,5.0893285835077e-09,6.32537178175491e-06,1.9748806382675e-09,0.000105497191200756,0.968889297607636,0.710802188332641,-0.258087109274995,-25.8087109274995,VYZT01029956.1,60434,60434,intergenic
VYZT01029963.1_9259,,,,2.70661556998108,-2.13605463009693,2.14753216148772e-07,2.20177905297785e-05,6.40840848245944e-08,0.000509147447942039,0.937415886803431,0.638892599022226,-0.298523287781205,-29.8523287781205,VYZT01029963.1,9259,9259,intergenic
VYZT01029965.1_45016,Fundc1,9693,downstream,-0.693847091036919,4.55205919774097,0.794599892534398,7.14991838177961e-05,0.567264575093177,0.00187097328789941,0.333177815819522,0.979330542822915,0.646152727003393,64.6152727003393,VYZT01029965.1,45016,45016,downstream10k
VYZT01030382.1_1210,,,,-0.757556708176968,2.04721364704091,0.600504047987163,2.23186466664e-06,0.332871857712893,2.62508541608804e-05,0.319176966199297,0.784089116860677,0.46491215066138,46.491215066138,VYZT01030382.1,1210,1210,intergenic
VYZT01030555.1_147833,Hsd11b1l,9135,downstream,0.7771669617961,2.17340197453846,0.0666495801645058,6.45698003599591e-06,0.0200419288467746,0.000108153815553153,0.685069208390632,0.95029037107322,0.265221162682588,26.5221162682588,VYZT01030555.1,147833,147833,downstream10k
VYZT01030568.1_1372,,,,1.29656022677163,-1.19962194913999,0.0445407951590098,7.36180832191226e-19,0.0129507442085101,6.50122381561801e-19,0.78525550566581,0.5242156094771,-0.26103989618871,-26.103989618871,VYZT01030568.1,1372,1372,intergenic
VYZT01030577.1_29814,Has2,6326,downstream,0.329339650115066,2.26590972367092,0.786535786128791,0.000342549226789298,0.555131222303004,0.00829005105754312,0.581598694873257,0.930555210915056,0.348956516041799,34.8956516041799,VYZT01030577.1,29814,29814,gene_body
VYZT01030591.1_217469,Kcnh6,-8893,upstream,0.823939722118893,2.07155556394695,0.169054323098814,0.000178775552461762,0.0577895082883525,0.00465294520852096,0.695071993209939,0.947623303057367,0.252551309847428,25.2551309847428,VYZT01030591.1,217469,217469,upstream10k
VYZT01030594.1_67439,Ptpn23,19136,downstream,0.87137148666037,2.64766335476103,0.0712167654454517,1.24805638314125e-05,0.021554416670595,0.000252806213498277,0.705030995686007,0.97122454263557,0.266193546949563,26.6193546949563,VYZT01030594.1,67439,67439,downstream10k
VYZT01030594.1_8910,Cspg5,4225,downstream,0.203724568454425,2.22030922087391,0.827621716476095,0.000161048503339142,0.619945116910949,0.00421318301992667,0.550755717584984,0.918641735877302,0.367886018292317,36.7886018292317,VYZT01030594.1,8910,8910,downstream10k
VYZT01030600.1_17781,POSRUF_R10107,7117,downstream,0.379564268733875,1.82771858102468,0.661603030597543,8.44857298328476e-07,0.395381035319384,7.0174116534647e-06,0.593768005553826,0.90090160946335,0.307133603909525,30.7133603909525,VYZT01030600.1,17781,17781,gene_body
VYZT01030603.1_7193,,,,1.21578573603383,-1.31191312066179,0.000235282341933138,1.35364230582285e-07,6.07356921346998e-05,6.47369182765034e-07,0.771321067055867,0.475986642230002,-0.295334424825865,-29.5334424825865,VYZT01030603.1,7193,7193,intergenic
VYZT01030741.1_74485,,,,3.20756219560228,-2.33748759250532,1.28477828434192e-07,5.01063066606763e-05,3.94763239944551e-08,0.00129256313340981,0.961117866364228,0.704761221113643,-0.256356645250585,-25.6356645250585,VYZT01030741.1,74485,74485,intergenic
VYZT01030775.1_8862,Otof_0,8366,downstream,0.563511708443143,1.84434592587655,0.344192408447166,0.000257363303795138,0.142650089015023,0.00646041134706396,0.637264691851598,0.917424528254638,0.28015983640304,28.015983640304,VYZT01030775.1,8862,8862,downstream10k
VYZT01031181.1_92623,Sirt4,-3166,upstream,0.740505739023258,2.10180008601443,0.240890534912224,0.000161743888678504,0.0892148999959726,0.00422872784911038,0.677106437537434,0.944919595655502,0.267813158118068,26.7813158118068,VYZT01031181.1,92623,92623,upstream10k
VYZT01031185.1_29453,Plxna4,-4706,upstream,0.57608039359109,2.34128844804191,0.568114493148999,0.000336271090442438,0.302947775610838,0.00814924868086735,0.640165007144491,0.948698392335885,0.308533385191394,30.8533385191394,VYZT01031185.1,29453,29453,upstream10k
VYZT01031186.1_153991,Ccnd1,-125507,upstream,2.99226518210352,-2.20364036067937,4.80151202344497e-06,0.000270838115415759,1.27226556296486e-06,0.00675578585584996,0.952223467825162,0.687535976832365,-0.264687490992797,-26.4687490992797,VYZT01031186.1,153991,153991,intergenic
VYZT01031188.1_317630,Tet1,35179,downstream,0.385119818076253,2.36273300903157,0.72352000326905,0.000169694332903959,0.468324644030197,0.00442303956264997,0.595107344910893,0.939791970960235,0.344684626049342,34.4684626049342,VYZT01031188.1,317630,317630,gene_body
VYZT01031244.1_54674,Lrrn1,-32993,upstream,0.883840098551533,2.44171349681383,0.0393128623721159,2.87734097956478e-06,0.0113314326064402,3.71190435525414e-05,0.707617351376636,0.965295120938592,0.257677769561956,25.7677769561956,VYZT01031244.1,54674,54674,intergenic
VYZT01031276.1_16967,,,,-1.23252550851159,2.47012757793874,0.0128433589198661,7.64222519051817e-18,0.00350548378029154,6.83553281404535e-18,0.225739708369543,0.775146343955663,0.549406635586121,54.9406635586121,VYZT01031276.1,16967,16967,intergenic
VYZT01031311.1_26884,,,,0.830305723051059,2.53261955902811,0.189778395978597,1.43744456131998e-05,0.0664204842971689,0.000301805474703042,0.69641956947451,0.966525550306014,0.270105980831505,27.0105980831505,VYZT01031311.1,26884,26884,intergenic
VYZT01031378.1_102751,Irf4,24146,downstream,0.16327587852923,2.30978337904618,0.879716479106389,4.64532581843153e-05,0.713776535022722,0.00119426299716358,0.540728527948086,0.922231460253487,0.381502932305401,38.1502932305401,VYZT01031378.1,102751,102751,intergenic
VYZT01031474.1_2248,,,,0.430894070360976,1.98063696124586,0.492616354791568,6.11196317990883e-05,0.240684291333995,0.00159012721858651,0.606087143956918,0.91770238657212,0.311615242615202,31.1615242615202,VYZT01031474.1,2248,2248,intergenic
VYZT01031530.1_87953,Galnt16,-12832,upstream,0.682135389827401,2.04175505695425,0.402640200814543,0.000395199474667637,0.177869062372097,0.00933750065851321,0.664215127526095,0.938421732417717,0.274206604891622,27.4206604891622,VYZT01031530.1,87953,87953,downstream10k
VYZT01031655.1_9587,Crispld2,-577,upstream,1.64152791985717,-1.28775834490834,1.57846477879929e-06,1.19577492241441e-26,4.3085899841879e-07,1.01613717945154e-26,0.837742734521073,0.587531391570381,-0.250211342950692,-25.0211342950692,VYZT01031655.1,9587,9587,promoter
VYZT01032110.1_188260,Metrnl_0,61973,downstream,2.60754953550823,-1.84811196184421,2.7612519321448e-06,7.00951768481125e-12,7.41061525697371e-07,8.73998234131085e-12,0.931345877295619,0.681231612491286,-0.250114264804333,-25.0114264804333,VYZT01032110.1,188260,188260,intergenic
VYZT01032110.1_45458,B3gntl1,52736,downstream,0.782962608016401,2.10411519867456,0.200304145645955,0.000412722787357629,0.0709287489088988,0.00966647623698033,0.686318272279549,0.947203937482429,0.26088566520288,26.088566520288,VYZT01032110.1,45458,45458,gene_body
VYZT01032110.1_9073,B3gntl1,89121,downstream,0.262726743538075,2.04064010658931,0.796053136443837,0.000302331705131707,0.569481180743742,0.00745060296246156,0.565306467230092,0.909155496459499,0.343849029229408,34.3849029229408,VYZT01032110.1,9073,9073,gene_body
VYZT01032111.1_114677,,,,0.448680512128993,1.663469318913,0.4073228038653,0.000205584342559695,0.180883409137799,0.00528486678088165,0.610325468125148,0.892078481595918,0.28175301347077,28.175301347077,VYZT01032111.1,114677,114677,intergenic
VYZT01032114.1_15740,,,,0.839412369439616,2.71692730034407,0.146412228644835,1.07107583902222e-05,0.0487487578242608,0.000208486324687905,0.698341439782922,0.972248989231108,0.273907549448186,27.3907549448186,VYZT01032114.1,15740,15740,intergenic
VYZT01032166.1_100382,Anks1a,7944,downstream,-0.372076060144294,1.35432271405144,0.464511380507494,5.94317190508308e-48,0.219819145149264,4.93813629082525e-48,0.40803946765667,0.727553774057915,0.319514306401245,31.9514306401245,VYZT01032166.1,100382,100382,gene_body
VYZT01032166.1_7102,Scube3,17557,downstream,0.338699781266696,2.09358160980388,0.636071587367536,5.02720378358629e-05,0.36822722692152,0.00129634160650897,0.583874649726964,0.919256029673944,0.33538137994698,33.538137994698,VYZT01032166.1,7102,7102,gene_body
VYZT01032215.1_93156,,,,0.587693164133076,2.31636258904209,0.657791249487389,1.21133194764947e-15,0.391220259433997,1.14295126095667e-15,0.642835675557114,0.948046563500597,0.305210887943484,30.5210887943484,VYZT01032215.1,93156,93156,intergenic
VYZT01032541.1_54378,,,,0.0642476367522409,1.57392525044853,0.944458753275441,0.0001682185497886,0.853256982428779,0.00438928766259913,0.51605638649373,0.83728616852722,0.32122978203349,32.122978203349,VYZT01032541.1,54378,54378,intergenic
VYZT01032541.1_54380,,,,-0.275304784536407,1.96359241085673,0.600545849855928,4.81231035480313e-08,0.332918050323466,1.79472883384817e-07,0.431605244563637,0.843998833318304,0.412393588754666,41.2393588754666,VYZT01032541.1,54380,54380,intergenic
VYZT01032542.1_90611,Tmem140,3098,downstream,2.86346915820408,-2.14154207359558,9.29611780996639e-07,0.00013244213200945,2.58688886790952e-07,0.00349347918217213,0.946010759104152,0.67303123299924,-0.272979526104912,-27.2979526104912,VYZT01032542.1,90611,90611,downstream10k
VYZT01032551.1_136878,Ctps1,-76817,upstream,0.732888987938938,1.84787408932163,0.152876949456029,0.000204405298325764,0.0512914265617861,0.00525987698343123,0.675438920660141,0.92961321552004,0.254174294859899,25.4174294859899,VYZT01032551.1,136878,136878,intergenic
VYZT01032551.1_23213,POSRUF_R02015,21867,downstream,0.292878275750637,2.31180998434579,0.775373498403857,3.46032549567075e-19,0.538743074725169,3.04465939083848e-19,0.572700636013608,0.931162699292009,0.358462063278401,35.8462063278401,VYZT01032551.1,23213,23213,gene_body
VYZT01032561.1_68046,Cnksr2_0,-8073,upstream,0.0648281706194874,1.5818359914222,0.94574095264594,0.000211375731044155,0.856297992637819,0.00541512258238708,0.516201368939036,0.838439692561361,0.322238323622325,32.2238323622325,VYZT01032561.1,68046,68046,upstream10k
VYZT01032598.1_12506,Rgma,-6724,upstream,5.48673031592064,-5.43395657470881,0.00025504415344942,4.41643502258965e-07,6.58482931459518e-05,2.95618532574506e-06,0.995875717142716,0.513190374104576,-0.482685343038141,-48.2685343038141,VYZT01032598.1,12506,12506,upstream10k
VYZT01032656.1_131926,Gcgr,3465,downstream,0.804779011006341,2.20888437539115,0.0778222324358954,3.77779313489236e-05,0.0237714436604909,0.000952737157982149,0.690995828706379,0.953187589967571,0.262191761261192,26.2191761261192,VYZT01032656.1,131926,131926,gene_body
VYZT01032656.1_19277,Cenpx,621,downstream,0.817649240453614,2.15661489010274,0.131961711425617,1.5409505854473e-05,0.0431876297010928,0.000328800906522696,0.693737111384188,0.951397830347978,0.25766071896379,25.766071896379,VYZT01032656.1,19277,19277,downstream10k
VYZT01032661.1_43297,Arhgap21,15394,downstream,3.04166669936557,-2.20045407454252,6.51973811695616e-07,0.000159720049752954,1.84136604331531e-07,0.0041854356532997,0.954421387579917,0.698720547325529,-0.255700840254388,-25.5700840254388,VYZT01032661.1,43297,43297,gene_body
VYZT01032698.1_59061,Dmd_0,15667,downstream,2.23116742312932,-1.75634629117897,2.35397713318069e-06,0.000363456515924666,6.34483765427031e-07,0.00872159782824563,0.903013650043719,0.616524217041662,-0.286489433002057,-28.6489433002057,VYZT01032698.1,59061,59061,intergenic
VYZT01032948.1_19296,,,,0.664701923740107,1.72349305512566,0.317256864765936,5.28953971213619e-05,0.127707301786694,0.00136500724985915,0.660315818115598,0.915922670750539,0.255606852634941,25.5606852634941,VYZT01032948.1,19296,19296,intergenic
VYZT01032981.1_208961,POSRUF_R01565,-20864,upstream,0.222903094205329,2.33260243291207,0.885072353275506,0.000112574251690543,0.724282479231313,0.00297000406241094,0.555496182637045,0.927942511291178,0.372446328654133,37.2446328654133,VYZT01032981.1,208961,208961,gene_body
VYZT01032987.1_20223,Tbx5,20196,downstream,0.497735396034066,1.67453775466191,0.371601620266549,0.000182069137213005,0.158685941484371,0.00473225170255814,0.621926993461792,0.897731851862526,0.275804858400734,27.5804858400734,VYZT01032987.1,20223,20223,gene_body
VYZT01032994.1_9099,Pygb,9095,downstream,0.580974555005546,2.68881335292847,0.704502444815349,3.05021877905915e-94,0.444765453089779,2.51448401754645e-94,0.641291620586537,0.963377689615925,0.322086069029389,32.2086069029389,VYZT01032994.1,9099,9099,gene_body
VYZT01033043.1_115201,E2f4,4219,downstream,0.749975138324838,2.16783407274837,0.27393612131419,6.58378709145869e-05,0.10520319644372,0.00172112467000511,0.679173281916707,0.948719820773186,0.26954653885648,26.954653885648,VYZT01033043.1,115201,115201,gene_body
VYZT01033046.1_35601,Cdkn3,-12905,upstream,2.65919290052458,-1.8946771219832,0.105383082916396,6.08826643202227e-10,0.0333822688025707,1.12163734600031e-09,0.934575334364844,0.682333354257581,-0.252241980107263,-25.2241980107263,VYZT01033046.1,35601,35601,intergenic
VYZT01033104.1_29831,Kank4,17227,downstream,-0.00271909486478467,1.77974113208185,0.998077158694909,5.31482841775656e-05,0.994319644040517,0.00137198293346987,0.499320226702628,0.855328758193754,0.356008531491126,35.6008531491126,VYZT01033104.1,29831,29831,downstream10k
VYZT01033104.1_40131,Kank4,27527,downstream,0.63227163190808,1.82085087443443,0.306176075665475,0.000289727996216268,0.121777569612514,0.00717584807880271,0.653004369245856,0.920789494013261,0.267785124767404,26.7785124767405,VYZT01033104.1,40131,40131,gene_body
VYZT01033105.1_85304,,,,-0.161496416910492,1.83114918675635,0.885488340496491,2.45417676025377e-11,0.725087677097338,3.32607845264905e-11,0.459713417575871,0.841529520870957,0.381816103295086,38.1816103295086,VYZT01033105.1,85304,85304,intergenic
VYZT01033184.1_5998,,,,2.52092264831906,-1.83738761388859,9.87061103168149e-07,0.000421489070316771,2.7402238470732e-07,0.00984666313394586,0.925595621073688,0.664527223225455,-0.261068397848233,-26.1068397848233,VYZT01033184.1,5998,5998,intergenic
VYZT01033199.1_37789,Phc3,10160,downstream,0.893668517402295,2.62554127948389,0.151787083886378,3.58653123219624e-06,0.0508589973765316,4.99560387898088e-05,0.70964664523118,0.971229431788158,0.261582786556978,26.1582786556978,VYZT01033199.1,37789,37789,downstream10k
VYZT01033714.1_103174,Map2k4,38498,downstream,0.736435934026983,2.09005187680781,0.234967173503628,0.000124989631721951,0.0864392271904724,0.00330064764880646,0.676216002014143,0.944090504892772,0.267874502878629,26.7874502878629,VYZT01033714.1,103174,103174,gene_body
VYZT01033726.1_13814,,,,-3.13173407987809,6.42001473600649,0.00798725332652123,2.23195724015527e-19,0.00214891228926153,1.95991301388824e-19,0.041817070015425,0.9640245727654,0.922207502749976,92.2207502749976,VYZT01033726.1,13814,13814,intergenic
VYZT01033764.1_27384,Gbgt1,5038,downstream,0.618637324079263,1.80238762923676,0.297102586826371,0.000328210114454601,0.117015461832805,0.00797226152269428,0.649908565804952,0.918416574742199,0.268508008937247,26.8508008937247,VYZT01033764.1,27384,27384,gene_body
VYZT01033764.1_41365,Gbgt1,19019,downstream,0.3481439682398,1.78848335618246,0.616218877571723,0.000264884109255539,0.348139952548651,0.00662750748938444,0.586167423810454,0.894412522601367,0.308245098790914,30.8245098790914,VYZT01033764.1,41365,41365,intergenic
VYZT01033825.1_78702,POSRUF_R06889,-11328,upstream,2.7780968435122,-2.02005058438658,7.36148633418412e-07,0.000247376972023238,2.06803727299345e-07,0.0062345711062201,0.941480678468202,0.680929405287053,-0.260551273181149,-26.0551273181149,VYZT01033825.1,78702,78702,gene_body
VYZT01033829.1_113322,Ambp,-582,upstream,0.696010816583143,1.79013593570986,0.189731368207781,0.000320565943752176,0.0664009986198171,0.0078170724368207,0.667302726218874,0.923164931506991,0.255862205288117,25.5862205288117,VYZT01033829.1,113322,113322,promoter
VYZT01033829.1_185731,Ajm1,1085,downstream,0.875375414032014,2.40550593884359,0.0828565858845441,3.58456822142554e-06,0.0254839673530137,4.99367301838794e-05,0.705862977484789,0.96376707314054,0.257904095655751,25.7904095655751,VYZT01033829.1,185731,185731,gene_body
VYZT01033890.1_8547,,,,0.339921499950438,1.47850207890837,0.672296054110243,1.26689310321969e-16,0.407167507062556,1.1637621829669e-16,0.584171454208819,0.860376861465402,0.276205407256583,27.6205407256583,VYZT01033890.1,8547,8547,intergenic
VYZT01034496.1_44770,,,,0.00284144530487685,1.27695346790647,0.996360826988831,0,0.989418849413782,0,0.500710360848276,0.782414864092151,0.281704503243875,28.1704503243875,VYZT01034496.1,44770,44770,intergenic
VYZT01034503.1_323790,Lars,13061,downstream,-0.345258881169101,1.0894803622659,0.451052302822074,4.44210225013876e-05,0.210251345081135,0.00113750495207335,0.414532600231598,0.677918287327584,0.263385687095985,26.3385687095985,VYZT01034503.1,323790,323790,gene_body
VYZT01034503.1_356973,Grxcr2,6954,downstream,-0.157530187987012,2.46042038227141,0.909455889164933,2.33038499346419e-11,0.774115821806279,3.15007642791854e-11,0.460698693724133,0.909116120926593,0.44841742720246,44.841742720246,VYZT01034503.1,356973,356973,downstream10k
VYZT01034508.1_57686,Wac,38503,downstream,0.291317600937091,1.44350579756017,0.583813150218661,9.14841219169141e-05,0.317180330258669,0.00240991131704575,0.572318672812734,0.85002834654037,0.277709673727636,27.7709673727636,VYZT01034508.1,57686,57686,gene_body
VYZT01034516.1_197862,Osgin1,6762,downstream,-0.0639801293254055,1.55833896231002,0.94707562723852,0.000335021338348457,0.859516902402245,0.00812323650697526,0.484010421684102,0.816731608393168,0.332721186709066,33.2721186709067,VYZT01034516.1,197862,197862,downstream10k
VYZT01034530.1_22391,,,,3.3727382514486,-2.47634182875176,7.02178767149464e-08,0.000109445962088547,2.24162397425144e-08,0.00288713460140258,0.966841588881819,0.710208403820468,-0.256633185061351,-25.6633185061351,VYZT01034530.1,22391,22391,intergenic
VYZT01034534.1_17662,Cdc16,-8424,upstream,-1.02297018628024,2.25647177215551,0.454752323706241,2.7609682102523e-34,0.21284851637385,2.30699242817071e-34,0.264449248176906,0.774430846022772,0.509981597845866,50.9981597845866,VYZT01034534.1,17662,17662,upstream10k
VYZT01034596.1_2791,Hspbap1,1106,downstream,0.653776068748206,2.08707678329705,0.312868411621842,0.000104453840537484,0.125341245814187,0.00275213910399075,0.657860885924733,0.939394669732746,0.281533783808013,28.1533783808013,VYZT01034596.1,2791,2791,gene_body
VYZT01034606.1_36379,Znf831,-3134,upstream,0.644737930082787,1.85694835235394,0.160032927391999,2.73049825921222e-05,0.0541428944586435,0.000654431915664095,0.655823689469889,0.924259950127336,0.268436260657447,26.8436260657447,VYZT01034606.1,36379,36379,upstream10k
VYZT01034636.1_110924,Wdyhv1,13563,downstream,-0.174551681503518,2.1482919985197,0.888751561602711,0.000262573872028303,0.731569050670031,0.00657241069975525,0.456472540812633,0.878012292968023,0.421539752155389,42.1539752155389,VYZT01034636.1,110924,110924,downstream10k
VYZT01034636.1_7895,Anxa13,-12451,upstream,2.45822602038431,-1.96368620935061,0.000125069644052214,0.000368706559943615,3.2258996852916e-05,0.00882623813556043,0.921160926483625,0.621175311154159,-0.299985615329466,-29.9985615329466,VYZT01034636.1,7895,7895,intergenic
VYZT01034637.1_20879,POSRUF_R08420,1290,downstream,0.411627213710555,1.41838182521747,0.685238925124357,4.33698821081518e-08,0.421931926865189,1.58016123135553e-07,0.601477989914787,0.861762803617497,0.260284813702711,26.0284813702711,VYZT01034637.1,20879,20879,gene_body
VYZT01034637.1_23546,POSRUF_R08420,3957,downstream,0.353649677041271,1.40608277083018,0.707594992403164,0.000308681870777556,0.448528535163617,0.0075774241469917,0.587502335415722,0.853176148017752,0.265673812602031,26.5673812602031,VYZT01034637.1,23546,23546,gene_body
VYZT01034657.1_67264,Slc4a3,5800,downstream,2.74586058491416,-1.98400517890802,2.80826195063749e-06,0.000210668674979971,7.53333010585154e-07,0.00539917207681257,0.939679145058213,0.681756426898828,-0.257922718159386,-25.7922718159386,VYZT01034657.1,67264,67264,gene_body
VYZT01034728.1_237516,,,,1.99069905537974,-1.55431430148988,6.92692901366235e-08,4.70074900378305e-05,2.21321918503528e-08,0.00121009907016909,0.879817074570209,0.607397253621186,-0.272419820949023,-27.2419820949023,VYZT01034728.1,237516,237516,intergenic
VYZT01034731.1_62787,Ccr7,3437,downstream,-0.468567536586531,1.8129806917643,0.615797208319714,1.29853836528045e-209,0.347721992647729,1.06659384501079e-209,0.384955344477304,0.793214746437642,0.408259401960338,40.8259401960338,VYZT01034731.1,62787,62787,downstream10k
VYZT01034751.1_2988,Tnfrsf25,3607,downstream,0.659351848548492,1.90671923789266,0.169364439593212,9.90848929785612e-05,0.0579159252963019,0.00260804874922461,0.659114775192717,0.928645793205008,0.269531018012291,26.9531018012291,VYZT01034751.1,2988,2988,downstream10k
VYZT01034751.1_9893,Tnfrsf25,-3298,upstream,0.386614165609666,2.30625430102305,0.669115788039016,0.000106145973341447,0.403632067499019,0.0028010864048852,0.595467363578441,0.936604514623752,0.341137151045312,34.1137151045312,VYZT01034751.1,9893,9893,gene_body
VYZT01034771.1_31232,Nob1,-4963,upstream,0.40519534364331,1.73745479092667,0.497965277378532,0.000165871744686545,0.244795355325539,0.00433294822703235,0.599935254782232,0.894979959689523,0.295044704907292,29.5044704907292,VYZT01034771.1,31232,31232,upstream10k
VYZT01035209.1_134039,Msi2,-58800,upstream,0.370252527556666,3.34029224592594,0.888971199192127,1.42300412868779e-90,0.731992158409043,1.16815638734873e-90,0.591519996583802,0.976120012408522,0.38460001582472,38.460001582472,VYZT01035209.1,134039,134039,intergenic
VYZT01035271.1_122597,Rtkn2,44240,downstream,-0.167113944493591,2.19425401190116,0.88671523648539,4.0025163957543e-05,0.72749655886426,0.00101662113953666,0.458318472336114,0.883617291349306,0.425298819013192,42.5298819013192,VYZT01035271.1,122597,122597,downstream10k
VYZT01035271.1_15157,Arid5b,2195,downstream,0.635742049326776,1.86653156490183,0.228430681875505,9.21909515570196e-05,0.083439869069055,0.00243077811048161,0.653790311843492,0.924301055161536,0.270510743318044,27.0510743318044,VYZT01035271.1,15157,15157,gene_body
VYZT01035272.1_14297,POSRUF_R09750,3436,downstream,0.799473306461698,2.4577627708931,0.232842240185186,1.77140029920845e-05,0.0854611981505447,0.000389652270335538,0.689861805001095,0.96293226215139,0.273070457150295,27.3070457150295,VYZT01035272.1,14297,14297,gene_body
VYZT01035272.1_335777,Ptprs,-55926,upstream,0.222849995747413,1.7054586882789,0.674606026384516,1.1989982754946e-06,0.40975679554823,1.12353977379957e-05,0.555483071517961,0.873062098580192,0.317579027062231,31.7579027062231,VYZT01035272.1,335777,335777,intergenic
VYZT01035272.1_375748,Ptprs,-15955,upstream,-0.0825536868685382,2.12638883239578,0.934018625286135,8.26679685129193e-06,0.828818830870556,0.000149598237648394,0.479373291395257,0.885323210796419,0.405949919401162,40.5949919401162,VYZT01035272.1,375748,375748,intergenic
VYZT01035272.1_431039,Ptprs,39336,downstream,0.26764950139508,2.15686555984343,0.802159571711496,0.000396385335521673,0.578872070843548,0.00936028917891741,0.566515770235272,0.918677698458818,0.352161928223546,35.2161928223546,VYZT01035272.1,431039,431039,gene_body
VYZT01035286.1_14069,,,,0.398336746222844,1.94227850364192,0.563267664270193,8.90070422919765e-05,0.298646941402236,0.0023461173490378,0.598287980007194,0.912185381160537,0.313897401153343,31.3897401153343,VYZT01035286.1,14069,14069,intergenic
VYZT01035294.1_76439,POSRUF_R10921,8965,downstream,0.300588035048979,1.96830479613885,0.796998723248219,0.000376930513337757,0.570929987257921,0.00898889459319577,0.57458626057045,0.906267779951731,0.331681519381282,33.1681519381282,VYZT01035294.1,76439,76439,upstream10k
VYZT01035327.1_168721,Pus1,-12665,upstream,0.520805535966348,1.85571425847086,0.448450033722944,0.000275486812669375,0.208439552573351,0.00685935495788449,0.627336108263136,0.915019207340253,0.287683099077117,28.7683099077117,VYZT01035327.1,168721,168721,gene_body
VYZT01035365.1_47150,POSRUF_R01266,-4266,upstream,-1.48283400037728,1.68885692073652,4.67788122302149e-05,4.74956293256455e-13,1.20869848474187e-05,5.15011136428282e-13,0.184999741840961,0.551324318098214,0.366324576257252,36.6324576257252,VYZT01035365.1,47150,47150,upstream10k
VYZT01035382.1_7722,,,,2.33757763492509,-2.0761083922867,0.000568239555518778,0.000389129362886445,0.000147207816233575,0.00922104127382551,0.911941753599286,0.564997429826008,-0.346944323773278,-34.6944323773278,VYZT01035382.1,7722,7722,intergenic
VYZT01035409.1_16413,,,,0.357222454168144,1.74524332991449,0.607342738362799,0.000237435480565767,0.339462020450829,0.00601269769890775,0.588367902642513,0.891142609056377,0.302774706413865,30.2774706413865,VYZT01035409.1,16413,16413,intergenic
VYZT01035418.1_11961,,,,0.606709553443707,2.01858036487968,0.370116037423019,0.000190853276425276,0.157801444424263,0.00495447794915503,0.647189841854,0.932471566826139,0.285281724972139,28.5281724972139,VYZT01035418.1,11961,11961,intergenic
VYZT01035931.1_48099,,,,0.343944910976736,2.04510974611525,0.804870202566071,2.6834444693885e-16,0.583121117367064,2.48104162339324e-16,0.585148469576906,0.915988849469842,0.330840379892936,33.0840379892936,VYZT01035931.1,48099,48099,intergenic
VYZT01035950.1_12664,Ccdc81_2,-7801,upstream,0.519908812940218,2.58135419484997,0.552858586512753,0.000162690069362746,0.289566908527948,0.00425325533005068,0.627126443481613,0.956944812838788,0.329818369357176,32.9818369357176,VYZT01035950.1,12664,12664,gene_body
VYZT01035958.1_415797,Bcl2l13,17864,downstream,0.847614075549765,2.1267152126598,0.172226841576651,0.000204579586015637,0.059084320931499,0.00526371106956654,0.700066400984185,0.951400843149167,0.251334442164982,25.1334442164982,VYZT01035958.1,415797,415797,gene_body
VYZT01035958.1_430845,Bid,4842,downstream,0.37667829146703,1.69862584762534,0.798305686473054,7.73065188542985e-11,0.572922480570452,1.15176504499554e-10,0.593071698069696,0.888479598574447,0.295407900504751,29.5407900504751,VYZT01035958.1,430845,430845,downstream10k
VYZT01035962.1_345457,Gtf3c1,6655,downstream,0.732337271900805,2.04896794891069,0.325522387399709,0.000128045892748733,0.132211505186232,0.00337479247593168,0.675317961111508,0.941657193234257,0.266339232122749,26.6339232122749,VYZT01035962.1,345457,345457,gene_body
VYZT01035973.1_16030,,,,-0.363533684692392,2.0877882349167,0.806860822489682,3.40947395962711e-177,0.586227950920668,2.81101389893219e-177,0.410104430473677,0.848676037969463,0.438571607495786,43.8571607495786,VYZT01035973.1,16030,16030,intergenic
VYZT01035974.1_25819,Acsf3,4035,downstream,-1.43912815039086,2.92688445224404,0.0325656490636294,0.000384342646739416,0.00927526782862899,0.00913006680261191,0.191680395776565,0.815741266913827,0.624060871137262,62.4060871137262,VYZT01035974.1,25819,25819,gene_body
